time,cpu_percent,cpu_freq_mhz,ram_percent,ram_used_gb,disk_read_mb_s,disk_write_mb_s,net_sent_mb_s,net_recv_mb_s,gpu_util_percent,gpu_mem_percent,gpu_temp_c,gpu_power_w,label
53.0,0.0,2611.2,47.1,7.29,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.93,web_browsing
53.1,1.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.93,web_browsing
53.2,0.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.93,web_browsing
53.3,0.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.89,web_browsing
53.4,0.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.89,web_browsing
53.5,1.5,2611.2,47.1,7.28,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.89,web_browsing
53.6,1.0,2611.2,47.1,7.28,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.89,web_browsing
53.7,1.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.89,web_browsing
53.8,0.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.89,web_browsing
53.9,1.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.89,web_browsing
54.0,0.5,2611.2,47.1,7.29,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.89,web_browsing
54.1,1.5,2611.2,47.1,7.29,0.0,0.313,0.0,0.0,0.0,0.0,44.0,15.89,web_browsing
54.2,0.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.89,web_browsing
54.3,1.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.91,web_browsing
54.4,1.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,8.0,44.0,15.91,web_browsing
54.5,0.5,2611.2,47.1,7.29,0.0,0.0,0.011,0.013,0.0,8.0,44.0,15.91,web_browsing
54.6,1.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.91,web_browsing
54.7,1.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.91,web_browsing
54.8,1.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.91,web_browsing
54.9,1.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.91,web_browsing
55.0,2.0,2611.2,47.1,7.29,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.91,web_browsing
55.1,2.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.91,web_browsing
55.2,1.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.91,web_browsing
55.3,0.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.05,web_browsing
55.4,17.9,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.05,web_browsing
55.5,8.5,2611.2,47.2,7.3,0.0,0.156,0.011,0.013,0.0,0.0,44.0,16.05,web_browsing
55.6,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.05,web_browsing
55.7,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.05,web_browsing
55.8,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.05,web_browsing
55.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.05,web_browsing
56.0,0.5,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.05,web_browsing
56.1,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.05,web_browsing
56.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.05,web_browsing
56.3,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,web_browsing
56.4,0.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,web_browsing
56.5,2.5,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.95,web_browsing
56.6,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,web_browsing
56.7,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,web_browsing
56.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,web_browsing
56.9,0.0,2611.2,47.2,7.3,0.0,0.86,0.0,0.0,0.0,0.0,44.0,15.95,web_browsing
57.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.95,web_browsing
57.1,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,web_browsing
57.2,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.85,web_browsing
57.3,19.8,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.85,web_browsing
57.4,5.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.85,web_browsing
57.5,5.5,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.85,web_browsing
57.6,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.85,web_browsing
57.7,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.85,web_browsing
57.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.85,web_browsing
57.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.85,web_browsing
58.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.85,web_browsing
58.1,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.85,web_browsing
58.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
58.3,0.0,2611.2,47.2,7.3,0.508,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
58.4,0.5,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.03,web_browsing
58.5,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
58.6,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
58.7,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
58.8,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
58.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.03,web_browsing
59.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
59.1,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
59.2,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
59.3,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
59.4,1.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.03,web_browsing
59.5,0.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
59.6,2.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
59.7,3.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
59.8,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,web_browsing
59.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.03,web_browsing
60.0,1.0,2611.2,47.2,7.3,0.0,7.028,0.0,0.0,0.0,0.0,44.0,16.03,video_streaming
60.1,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,video_streaming
60.2,0.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.99,video_streaming
60.3,2.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.99,video_streaming
60.4,5.9,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.99,video_streaming
60.5,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.99,video_streaming
60.6,1.0,2611.2,47.2,7.3,0.0,0.195,0.0,0.0,0.0,0.0,44.0,15.99,video_streaming
60.7,2.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.99,video_streaming
60.8,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.99,video_streaming
60.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.99,video_streaming
61.0,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.99,video_streaming
61.1,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.99,video_streaming
61.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.14,video_streaming
61.3,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.14,video_streaming
61.4,0.5,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.14,video_streaming
61.5,0.5,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.14,video_streaming
61.6,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.14,video_streaming
61.7,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.14,video_streaming
61.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.14,video_streaming
61.9,0.0,2611.2,47.2,7.29,0.0,0.547,0.011,0.013,0.0,0.0,44.0,16.14,video_streaming
62.0,1.0,2611.2,47.2,7.29,0.0,0.937,0.0,0.0,0.0,0.0,44.0,16.14,video_streaming
62.1,0.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.14,video_streaming
62.2,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.02,video_streaming
62.3,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.02,video_streaming
62.4,0.5,2611.2,47.2,7.29,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.02,video_streaming
62.5,0.5,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.02,video_streaming
62.6,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.02,video_streaming
62.7,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.02,video_streaming
62.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.02,video_streaming
62.9,1.5,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,1.0,44.0,16.02,video_streaming
63.0,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,1.0,44.0,16.02,video_streaming
63.1,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.98,video_streaming
63.2,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.98,video_streaming
63.3,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.98,video_streaming
63.4,1.5,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.98,video_streaming
63.5,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.98,video_streaming
63.6,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.98,video_streaming
63.7,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.98,video_streaming
63.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.98,video_streaming
63.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.98,video_streaming
64.0,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.98,video_streaming
64.1,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.98,video_streaming
64.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.13,video_streaming
64.3,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.13,video_streaming
64.4,2.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.13,video_streaming
64.5,0.5,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.13,video_streaming
64.6,0.5,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.13,video_streaming
64.7,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.13,video_streaming
64.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.13,video_streaming
64.9,1.0,2611.2,47.2,7.29,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.13,video_streaming
65.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.13,video_streaming
65.1,14.6,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.13,video_streaming
65.2,13.9,2611.2,47.2,7.3,1.679,0.0,0.0,0.0,0.0,0.0,44.0,16.2,video_streaming
65.3,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.2,video_streaming
65.4,1.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.2,video_streaming
65.5,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.2,video_streaming
65.6,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.2,video_streaming
65.7,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.2,video_streaming
65.8,1.0,2611.2,47.2,7.3,0.0,0.196,0.0,0.0,0.0,0.0,44.0,16.2,video_streaming
65.9,0.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.2,video_streaming
66.0,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.2,video_streaming
66.1,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.2,video_streaming
66.2,3.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.33,video_streaming
66.3,3.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.33,video_streaming
66.4,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.33,video_streaming
66.5,2.0,2611.2,47.2,7.29,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.33,video_streaming
66.6,1.0,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.33,video_streaming
66.7,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.33,video_streaming
66.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.33,video_streaming
66.9,1.5,2611.2,47.2,7.3,0.0,0.508,0.0,0.0,0.0,0.0,44.0,16.33,video_streaming
67.0,1.5,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.33,video_streaming
67.1,1.5,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.33,video_streaming
67.2,0.5,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.33,video_streaming
67.3,12.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.28,video_streaming
67.4,0.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.28,video_streaming
67.5,1.0,2611.2,47.2,7.29,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.28,video_streaming
67.6,1.0,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.28,video_streaming
67.7,1.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.28,video_streaming
67.8,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.28,video_streaming
67.9,0.5,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.28,video_streaming
68.0,1.5,2611.2,47.2,7.29,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.28,video_streaming
68.1,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.28,video_streaming
68.2,0.5,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.28,video_streaming
68.3,1.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.08,video_streaming
68.4,1.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.08,video_streaming
68.5,1.5,2611.2,47.1,7.29,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.08,video_streaming
68.6,1.0,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.08,video_streaming
68.7,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.08,video_streaming
68.8,4.5,2611.2,47.1,7.29,0.0,0.0,0.011,0.011,0.0,0.0,44.0,16.08,video_streaming
68.9,0.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.08,video_streaming
69.0,1.0,2611.2,47.2,7.29,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.08,video_streaming
69.1,1.0,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.08,video_streaming
69.2,1.0,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.39,video_streaming
69.3,1.5,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.39,video_streaming
69.4,1.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.39,video_streaming
69.5,0.5,2611.2,47.2,7.29,7.886,0.0,0.011,0.013,0.0,0.0,44.0,16.39,video_streaming
69.6,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.39,video_streaming
69.7,2.0,2611.2,47.2,7.3,0.0,0.352,0.0,0.0,0.0,0.0,44.0,16.39,video_streaming
69.8,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.39,video_streaming
69.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.39,video_streaming
70.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.39,video_streaming
70.1,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.39,video_streaming
70.2,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.39,video_streaming
70.3,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.35,video_streaming
70.4,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.35,video_streaming
70.5,1.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.35,video_streaming
70.6,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.35,video_streaming
70.7,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.35,video_streaming
70.8,2.0,2611.2,47.2,7.3,0.0,0.156,0.0,0.0,0.0,0.0,44.0,16.35,video_streaming
70.9,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.35,video_streaming
71.0,1.0,2611.2,47.2,7.3,0.117,0.0,0.011,0.013,0.0,0.0,44.0,16.35,video_streaming
71.1,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.35,video_streaming
71.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.35,video_streaming
71.3,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.1,video_streaming
71.4,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,9.0,44.0,16.1,video_streaming
71.5,1.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,9.0,44.0,16.1,video_streaming
71.6,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.1,video_streaming
71.7,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.1,video_streaming
71.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.1,video_streaming
71.9,0.9,2611.2,47.2,7.3,0.0,0.66,0.0,0.0,0.0,0.0,44.0,16.1,video_streaming
72.0,1.6,2611.2,47.2,7.3,0.0,0.0,0.012,0.014,0.0,0.0,44.0,16.1,video_streaming
72.1,1.2,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.1,video_streaming
72.2,1.3,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.07,video_streaming
72.3,1.1,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.07,video_streaming
72.4,3.9,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.07,video_streaming
72.5,1.6,2611.2,47.2,7.3,0.0,0.0,0.011,0.014,0.0,0.0,44.0,16.07,video_streaming
72.6,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.07,video_streaming
72.7,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.07,video_streaming
72.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.07,video_streaming
72.9,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.07,video_streaming
73.0,0.5,2611.2,47.2,7.29,0.0,0.0,0.011,0.013,0.0,0.0,44.0,16.07,video_streaming
73.1,1.0,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.07,video_streaming
73.2,1.0,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.07,video_streaming
73.3,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
73.4,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
73.5,0.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.95,video_streaming
73.6,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
73.7,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
73.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
73.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
74.0,0.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.95,video_streaming
74.1,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
74.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
74.3,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
74.4,2.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
74.5,2.0,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.95,video_streaming
74.6,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
74.7,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
74.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
74.9,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
75.0,0.5,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.95,video_streaming
75.1,1.5,2611.2,47.2,7.3,0.0,8.318,0.0,0.0,0.0,0.0,44.0,15.95,video_streaming
75.2,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.96,video_streaming
75.3,0.5,2611.2,47.2,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.96,video_streaming
75.4,1.5,2611.2,47.1,7.29,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.96,video_streaming
75.5,16.5,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.96,video_streaming
75.6,15.7,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.96,video_streaming
75.7,2.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.96,video_streaming
75.8,0.5,2611.2,47.2,7.3,0.039,0.0,0.0,0.0,0.0,0.0,44.0,15.96,video_streaming
75.9,1.0,2611.2,47.2,7.3,0.0,0.195,0.0,0.0,0.0,0.0,44.0,15.96,video_streaming
76.0,1.5,2611.2,47.2,7.3,0.0,0.0,0.011,0.013,0.0,0.0,44.0,15.96,video_streaming
76.1,0.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.96,video_streaming
76.2,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.96,video_streaming
76.3,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,video_streaming
76.4,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.03,video_streaming
