time,cpu_percent,cpu_freq_mhz,ram_percent,ram_used_gb,disk_read_mb_s,disk_write_mb_s,net_sent_mb_s,net_recv_mb_s,gpu_util_percent,gpu_mem_percent,gpu_temp_c,gpu_power_w,label
4.5,2.0,2611.2,47.3,7.32,0.0,0.273,0.0,0.0,0.0,0.0,49.0,16.67,idle
4.6,10.8,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.67,idle
4.7,16.2,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.67,idle
4.8,2.5,2611.2,47.3,7.32,0.624,0.0,0.0,0.0,0.0,0.0,49.0,16.67,idle
4.9,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.67,idle
5.0,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.67,idle
5.1,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.67,idle
5.2,1.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.67,idle
5.3,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.67,idle
5.4,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
5.5,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
5.6,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
5.7,3.0,2611.2,47.3,7.32,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.82,idle
5.8,2.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
5.9,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
6.0,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
6.1,0.5,2611.2,47.3,7.32,0.117,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
6.2,1.5,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.82,idle
6.3,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
6.4,1.0,2611.2,47.4,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.92,idle
6.5,1.0,2611.2,47.4,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.92,idle
6.6,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.92,idle
6.7,2.0,2611.2,47.4,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.92,idle
6.8,7.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.92,idle
6.9,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.92,idle
7.0,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.92,idle
7.1,2.0,2611.2,47.4,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.92,idle
7.2,2.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.92,idle
7.3,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.92,idle
7.4,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.86,idle
7.5,1.0,2611.2,47.4,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.86,idle
7.6,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.86,idle
7.7,1.0,2611.2,47.4,7.33,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.86,idle
7.8,0.5,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.86,idle
7.9,0.5,2611.2,47.4,7.33,0.0,0.469,0.0,0.0,0.0,0.0,49.0,16.86,idle
8.0,1.0,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.86,idle
8.1,1.5,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.86,idle
8.2,1.0,2611.2,47.4,7.33,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.86,idle
8.3,1.5,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.86,idle
8.4,1.5,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
8.5,1.0,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
8.6,1.0,2611.2,47.4,7.33,0.0,5.235,0.0,0.0,0.0,0.0,49.0,16.82,idle
8.7,1.0,2611.2,47.4,7.33,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.82,idle
8.8,1.0,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
8.9,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
9.0,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
9.1,1.0,2611.2,47.4,7.32,0.0,0.313,0.0,0.0,0.0,0.0,49.0,16.82,idle
9.2,1.5,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.82,idle
9.3,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
9.4,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.85,idle
9.5,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.85,idle
9.6,1.5,2611.2,47.3,7.32,0.0,0.195,0.0,0.0,0.0,0.0,49.0,16.85,idle
9.7,1.5,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.85,idle
9.8,2.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.85,idle
9.9,2.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.85,idle
10.0,2.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.85,idle
10.1,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.85,idle
10.2,1.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.85,idle
10.3,2.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.85,idle
10.4,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.83,idle
10.5,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.83,idle
10.6,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.83,idle
10.7,1.0,2611.2,47.3,7.32,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.83,idle
10.8,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.83,idle
10.9,2.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.83,idle
11.0,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.83,idle
11.1,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.83,idle
11.2,2.0,2611.2,47.3,7.32,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.83,idle
11.3,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.83,idle
11.4,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.6,idle
11.5,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.6,idle
11.6,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.6,idle
11.7,1.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.6,idle
11.8,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.6,idle
11.9,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.6,idle
12.0,2.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.6,idle
12.1,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.6,idle
12.2,1.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.6,idle
12.3,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.6,idle
12.4,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.65,idle
12.5,3.1,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.65,idle
12.6,3.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.65,idle
12.7,1.5,2611.2,47.3,7.32,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.65,idle
12.8,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.65,idle
12.9,1.5,2611.2,47.3,7.32,0.0,0.742,0.0,0.0,0.0,0.0,49.0,16.65,idle
13.0,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.65,idle
13.1,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.65,idle
13.2,1.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.65,idle
13.3,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.65,idle
13.4,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
13.5,1.0,2611.2,47.3,7.31,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
13.6,0.0,2611.2,47.3,7.32,0.039,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
13.7,1.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.64,idle
13.8,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
13.9,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
14.0,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
14.1,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
14.2,1.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.64,idle
14.3,13.9,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
14.4,14.7,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.66,idle
14.5,4.5,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.66,idle
14.6,5.9,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.66,idle
14.7,2.0,2611.2,47.4,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.66,idle
14.8,2.0,2611.2,47.4,7.32,0.0,0.234,0.0,0.0,0.0,0.0,49.0,16.66,idle
14.9,0.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.66,idle
15.0,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.66,idle
15.1,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.66,idle
15.2,1.5,2611.2,47.4,7.32,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.66,idle
15.3,2.0,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.66,idle
15.4,2.0,2611.2,47.4,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
15.5,5.0,2611.2,47.4,7.33,0.391,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
15.6,0.5,2611.2,47.4,7.33,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.82,idle
15.7,2.5,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
15.8,1.5,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
15.9,1.0,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
16.0,1.0,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
16.1,1.0,2611.2,47.4,7.33,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.82,idle
16.2,0.5,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
16.3,1.0,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
16.4,1.5,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.79,idle
16.5,5.5,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.79,idle
16.6,1.5,2611.2,47.4,7.32,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.79,idle
16.7,0.5,2611.2,47.4,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.79,idle
16.8,1.0,2611.2,47.4,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.79,idle
16.9,0.5,2611.2,47.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.79,idle
17.0,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.79,idle
17.1,1.5,2611.2,47.3,7.32,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.79,idle
17.2,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.79,idle
17.3,3.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.79,idle
17.4,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
17.5,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
17.6,1.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.76,idle
17.7,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
17.8,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
17.9,6.0,2611.2,47.3,7.32,0.538,0.431,0.0,0.0,0.0,0.0,49.0,16.76,idle
18.0,1.3,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
18.1,1.9,2611.2,47.3,7.32,0.0,0.0,0.008,0.01,0.0,0.0,49.0,16.76,idle
18.2,0.7,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
18.3,1.7,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
18.4,0.6,2611.2,47.3,7.32,0.045,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
18.5,1.1,2611.2,47.3,7.32,0.0,0.0,0.008,0.01,0.0,0.0,49.0,16.76,idle
18.6,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
18.7,0.8,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
18.8,0.7,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
18.9,3.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
19.0,0.6,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
19.1,4.5,2611.2,47.3,7.32,0.0,0.0,0.031,0.039,0.0,0.0,49.0,16.76,idle
19.2,1.1,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
19.3,1.5,2611.2,47.3,7.32,7.659,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
19.4,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
19.5,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
19.6,1.5,2611.2,47.3,7.32,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.64,idle
19.7,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
19.8,1.5,2611.2,47.3,7.32,0.0,0.195,0.0,0.0,0.0,0.0,49.0,16.64,idle
19.9,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
20.0,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
20.1,1.5,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.64,idle
20.2,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
20.3,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.64,idle
20.4,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.62,idle
20.5,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.62,idle
20.6,1.5,2611.2,47.3,7.32,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.62,idle
20.7,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.62,idle
20.8,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.62,idle
20.9,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.62,idle
21.0,4.0,2611.2,47.3,7.32,0.0,0.0,0.011,0.011,0.0,0.0,49.0,16.62,idle
21.1,2.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.62,idle
21.2,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.62,idle
21.3,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
21.4,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
21.5,2.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
21.6,2.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.76,idle
21.7,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
21.8,2.0,2611.2,47.3,7.32,0.507,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
21.9,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
22.0,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
22.1,1.0,2611.2,47.3,7.32,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.76,idle
22.2,0.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
22.3,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.76,idle
22.4,0.5,2611.2,47.3,7.32,0.391,0.0,0.0,0.0,0.0,0.0,49.0,16.88,idle
22.5,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.88,idle
22.6,4.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.88,idle
22.7,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.88,idle
22.8,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.88,idle
22.9,1.0,2611.2,47.3,7.32,0.0,1.172,0.0,0.0,0.0,0.0,49.0,16.88,idle
23.0,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.88,idle
23.1,2.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.88,idle
23.2,2.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.88,idle
23.3,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
23.4,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
23.5,3.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
23.6,1.0,2611.2,47.3,7.32,0.0,0.0,0.01,0.013,0.0,0.0,49.0,16.82,idle
23.7,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
23.8,2.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
23.9,2.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
24.0,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
24.1,2.0,2611.2,47.3,7.32,0.0,0.0,0.011,0.013,0.0,0.0,49.0,16.82,idle
24.2,1.0,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.82,idle
24.3,0.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.73,idle
24.4,1.5,2611.2,47.3,7.32,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.73,idle
