Time (s),Acceleration x (m/s^2),label
2.51771849999204,0.0751437377929688,Unlabeled
2.52774250000948,0.0519419860839844,Unlabeled
2.53776649996871,0.0505947875976563,Unlabeled
2.54779049998615,0.0408650207519531,Unlabeled
2.55781450000359,0.05748046875,Unlabeled
2.56783850002103,0.0435594177246094,Unlabeled
2.57786249998026,0.0637673950195313,Unlabeled
2.58788649999769,0.0568817138671875,Unlabeled
2.59791050001513,0.0619711303710938,Unlabeled
2.60793449997436,0.0378712463378906,Unlabeled
2.6179584999918,0.0498463439941406,Unlabeled
2.62798250000924,0.0511935424804688,Unlabeled
2.63800649996847,0.0631686401367188,Unlabeled
2.64803049998591,0.047900390625,Unlabeled
2.65805349999573,0.0595761108398438,Unlabeled
2.66807750001317,0.0613723754882813,Unlabeled
2.6781014999724,0.0452059936523438,Unlabeled
2.68812549998984,0.0609233093261719,Unlabeled
2.69814950000728,0.0413140869140625,Unlabeled
2.70817349996651,0.0360749816894531,Unlabeled
2.71819749998394,0.02634521484375,Unlabeled
2.72822150000138,0.0499960327148438,Unlabeled
2.73824550001882,0.0517922973632813,Unlabeled
2.74826949997805,0.0487985229492188,Unlabeled
2.75829349999549,0.0525407409667969,Unlabeled
2.76831750001293,0.0615220642089844,Unlabeled
2.77834149997216,0.0324824523925781,Unlabeled
2.7883654999896,0.0585282897949219,Unlabeled
2.79838849999942,0.0468525695800781,Unlabeled
2.80841250001686,0.0585282897949219,Unlabeled
2.81843649997609,0.0357756042480469,Unlabeled
2.82846049999353,0.0529898071289063,Unlabeled
2.83848450001096,0.0589773559570313,Unlabeled
2.84850849997019,0.061072998046875,Unlabeled
2.85853249998763,0.0465531921386719,Unlabeled
2.86855650000507,0.0763412475585938,Unlabeled
2.87858050002251,0.051492919921875,Unlabeled
2.88860449998174,0.0432600402832031,Unlabeled
2.89862849999918,0.0473016357421875,Unlabeled
2.90865250001662,0.0594264221191406,Unlabeled
2.91867649997585,0.0679586791992188,Unlabeled
2.92869949998567,0.0335302734375,Unlabeled
2.93872350000311,0.0531394958496094,Unlabeled
2.94874750002055,0.0699046325683594,Unlabeled
2.95877149997978,0.0431103515625,Unlabeled
2.96879549999721,0.0462538146972656,Unlabeled
2.97881950001465,0.0440084838867188,Unlabeled
2.98884349997388,0.0684077453613281,Unlabeled
2.99886749999132,0.0422122192382813,Unlabeled
3.00889150000876,0.0571810913085938,Unlabeled
3.01891549996799,0.0595761108398438,Unlabeled
3.02893949998543,0.0449066162109375,Unlabeled
3.03896350000286,0.0413140869140625,Unlabeled
3.0489875000203,0.0464035034179688,Unlabeled
3.05901149997953,0.061072998046875,Unlabeled
3.06903449998936,0.0516426086425781,Unlabeled
3.0790585000068,0.0499960327148438,Unlabeled
3.08908249996603,0.061072998046875,Unlabeled
3.09910649998346,0.0501457214355469,Unlabeled
3.1091305000009,0.0535885620117188,Unlabeled
3.11915450001834,0.06466552734375,Unlabeled
3.12917887500953,0.0624201965332031,Unlabeled
3.13920287496876,0.0504450988769531,Unlabeled
3.1492268749862,0.05029541015625,Unlabeled
3.15925087500364,0.067060546875,Unlabeled
3.16927487502107,0.0595761108398438,Unlabeled
3.1792988749803,0.0384700012207031,Unlabeled
3.18932287499774,0.0642164611816406,Unlabeled
3.19934587500757,0.0697549438476563,Unlabeled
3.2093698749668,0.0464035034179688,Unlabeled
3.21939387498423,0.0534388732910156,Unlabeled
3.22941787500167,0.0555345153808594,Unlabeled
3.23944187501911,0.0476010131835938,Unlabeled
3.24946587497834,0.0496966552734375,Unlabeled
3.25948987499578,0.0495469665527344,Unlabeled
3.26951387501322,0.039517822265625,Unlabeled
3.27953787497245,0.0595761108398438,Unlabeled
3.28956187498989,0.0486488342285156,Unlabeled
3.29958587500732,0.0477507019042969,Unlabeled
3.30960987496655,0.0505947875976563,Unlabeled
3.31963387498399,0.0564326477050781,Unlabeled
3.32965687499382,0.0540376281738281,Unlabeled
3.33968087501125,0.0577798461914063,Unlabeled
3.34970487497048,0.0380209350585938,Unlabeled
3.35972887498792,0.0513432312011719,Unlabeled
3.36975287500536,0.0565823364257813,Unlabeled
3.3797768750228,0.0613723754882813,Unlabeled
3.38980087498203,0.0520916748046875,Unlabeled
3.39982487499947,0.0609233093261719,Unlabeled
3.40984887501691,0.0487985229492188,Unlabeled
3.41987287497614,0.0540376281738281,Unlabeled
3.42989687499357,0.0431103515625,Unlabeled
3.43992087501101,0.0691561889648438,Unlabeled
3.44994387502084,0.0589773559570313,Unlabeled
3.45996787498007,0.0398171997070313,Unlabeled
3.4699918749975,0.0619711303710938,Unlabeled
3.48001587501494,0.0393681335449219,Unlabeled
3.49003987497417,0.0607736206054688,Unlabeled
3.50006387499161,0.0398171997070313,Unlabeled
3.51008787500905,0.0489482116699219,Unlabeled
3.52011187496828,0.0651145935058594,Unlabeled
3.53013587498572,0.0402662658691406,Unlabeled
3.54015987500316,0.0577798461914063,Unlabeled
3.55018387502059,0.0440084838867188,Unlabeled
3.56020787497982,0.07903564453125,Unlabeled
3.57023187499726,0.0513432312011719,Unlabeled
3.58025487500709,0.0577798461914063,Unlabeled
3.59027887496632,0.0452059936523438,Unlabeled
3.60030287498375,0.0654139709472656,Unlabeled
3.61032687500119,0.0324824523925781,Unlabeled
3.62035087501863,0.0612226867675781,Unlabeled
3.63037487497786,0.0717008972167969,Startup
3.6403988749953,0.0350271606445313,Startup
3.65042287501274,0.0511935424804688,Startup
3.66044687497197,0.0561332702636719,Startup
3.67047087498941,0.0619711303710938,Startup
3.68049487500684,0.0405656433105469,Startup
3.69051887496607,0.046702880859375,Startup
3.7005418749759,0.0640667724609375,Startup
3.71056587499334,0.0495469665527344,Startup
3.72058987501077,0.0495469665527344,Startup
3.73061387497,0.0597257995605469,Startup
3.74063787498744,0.0640667724609375,Startup
3.75066187500488,0.0559835815429688,Startup
3.76068587502232,0.0484991455078125,Startup
3.77070987498155,0.0748443603515625,Startup
3.78073387499899,0.0452059936523438,Startup
3.79075787501643,0.0582289123535156,Startup
3.80078187497566,0.0437091064453125,Startup
3.81080587499309,0.065863037109375,Startup
3.82082887500292,0.0392184448242188,Startup
3.83085287502036,0.0487985229492188,Startup
3.84087687497959,0.0576301574707031,Startup
3.85090087499702,0.0612226867675781,Startup
3.86092487501446,0.044307861328125,Startup
3.87094887497369,0.0540376281738281,Startup
3.88097287499113,0.065863037109375,Startup
3.89099687500857,0.046702880859375,Startup
3.9010208749678,0.0552351379394531,Startup
3.91104487498524,0.04550537109375,Startup
3.92106887500267,0.0452059936523438,Startup
3.93109287502011,0.0483494567871094,Startup
3.94111587497173,0.0541873168945313,Startup
3.95113987498917,0.0609233093261719,Startup
3.96116387500661,0.0417631530761719,Startup
3.97118787496584,0.0631686401367188,Startup
3.98121187498327,0.0476010131835938,Startup
3.99123587500071,0.0571810913085938,Startup
4.00125987501815,0.0353265380859375,Startup
4.01128387497738,0.0526904296875,Startup
4.02130787499482,0.0571810913085938,Startup
4.03133187501226,0.0417631530761719,Startup
4.04135587497149,0.0453556823730469,Startup
4.05137887498131,0.0571810913085938,Startup
4.06140287499875,0.0495469665527344,Startup
4.07142687501619,0.0285905456542969,Startup
4.08145087497542,0.0633183288574219,Startup
4.09147487499286,0.0630189514160156,Startup
4.10149887501029,0.0480500793457031,Startup
4.11152287496952,0.0639170837402344,Startup
4.12154687498696,0.0383203125,Startup
4.13157024997054,0.0796343994140625,Startup
4.14159424998798,0.0350271606445313,Startup
4.15161825000541,0.0508941650390625,Startup
4.16164225002285,0.0440084838867188,Startup
4.17166524997447,0.0519419860839844,Startup
4.18168924999191,0.0408650207519531,Startup
4.19171325000934,0.0496966552734375,Startup
4.20173724996857,0.0368234252929688,Startup
4.21176124998601,0.0374221801757813,Startup
4.22178525000345,0.053887939453125,Startup
4.23180925002089,0.0567320251464844,Startup
4.24183324998012,0.0561332702636719,Startup
4.25185724999756,0.0410147094726563,Startup
4.26188125001499,0.0592767333984375,Startup
4.27190424996661,0.0529898071289063,Startup
4.28192824998405,0.053887939453125,Startup
4.29195225000149,0.0571810913085938,Startup
4.30197625001892,0.0401165771484375,Startup
4.31200024997816,0.0631686401367188,Startup
4.32202424999559,0.0221539306640625,Startup
4.33204825001303,0.0544866943359375,Startup
4.34207224997226,0.0576301574707031,Startup
4.3520962499897,0.0474513244628906,Startup
4.36212025000714,0.0465531921386719,Startup
4.37214424996637,0.0558338928222656,Startup
4.38216724997619,0.0510438537597656,Startup
4.39219124999363,0.0558338928222656,Startup
4.40221525001107,0.0600251770019531,Startup
4.4122392499703,0.0489482116699219,Startup
4.42226324998774,0.0422122192382813,Startup
4.43228725000517,0.0505947875976563,Startup
4.44231125002261,0.068258056640625,Startup
4.45233524998184,0.0595761108398438,Startup
4.46235924999928,0.0510438537597656,Startup
4.47238325001672,0.0456550598144531,Startup
4.48240724997595,0.0541873168945313,Startup
4.49243024998577,0.0356259155273438,Startup
4.50245425000321,0.0525407409667969,Startup
4.51247825002065,0.0585282897949219,Startup
4.52250224997988,0.0640667724609375,Startup
4.53252624999732,0.0661624145507813,Startup
4.54255025001476,0.0625698852539063,Startup
4.55257424997399,0.0493972778320313,Startup
4.56259824999142,0.0525407409667969,Startup
4.57262225000886,0.0535885620117188,Startup
4.58264624996809,0.0498463439941406,Startup
4.59267024998553,0.0588276672363281,Startup
4.60269324999536,0.0477507019042969,Startup
4.61271725001279,0.0474513244628906,Startup
4.62274124997202,0.05029541015625,Startup
4.63276524998946,0.0640667724609375,Startup
4.6427892500069,0.0332308959960938,Startup
4.65281324996613,0.0456550598144531,Startup
4.66283724998357,0.065863037109375,Startup
4.67286125000101,0.0458047485351563,Startup
4.68288525001844,0.0499960327148438,Startup
4.69290924997767,0.0450563049316406,Startup
4.7029322499875,0.0555345153808594,Startup
4.71295625000494,0.0459544372558594,Startup
4.72298025002237,0.0387693786621094,Startup
4.7330042499816,0.05748046875,Startup
4.74302824999904,0.0624201965332031,Startup
4.75305225001648,0.0498463439941406,Startup
4.76307624997571,0.061072998046875,Startup
4.77310024999315,0.0613723754882813,Startup
4.78312425001059,0.0465531921386719,Startup
4.79314824996982,0.0522413635253906,Startup
4.80317124997964,0.0643661499023438,Startup
4.81319524999708,0.0541873168945313,Startup
4.82321925001452,0.0461041259765625,Startup
4.83324324997375,0.0648152160644531,Startup
4.84326724999119,0.0636177062988281,Startup
4.85329125000862,0.0483494567871094,Startup
4.86331524996785,0.0764909362792969,Startup
4.87333924998529,0.0522413635253906,Startup
4.88336325000273,0.0561332702636719,Startup
4.89338725002017,0.0402662658691406,Startup
4.9034112499794,0.0532891845703125,Startup
4.91343424998922,0.0640667724609375,Startup
4.92345825000666,0.0450563049316406,Startup
4.93348224996589,0.0549357604980469,Startup
4.94350624998333,0.0547860717773438,Startup
4.95353025000077,0.0603245544433594,Startup
4.96355425001821,0.0413140869140625,Startup
4.97357824997744,0.0594264221191406,Startup
4.98360224999487,0.0624201965332031,Startup
4.99362625001231,0.0471519470214844,Startup
5.00365024997154,0.0526904296875,Startup
5.01367324998137,0.0591270446777344,Startup
5.0236972499988,0.0576301574707031,Startup
5.03372125001624,0.0365240478515625,Startup
5.04374524997547,0.0630189514160156,Startup
5.05376924999291,0.0597257995605469,Startup
5.06379325001035,0.0423619079589844,Startup
5.07381724996958,0.0396675109863281,Startup
5.08384124998702,0.0516426086425781,Startup
5.09386525000446,0.0519419860839844,Startup
5.10388925002189,0.0399668884277344,Startup
5.11391224997351,0.067060546875,Startup
5.12393624999095,0.041912841796875,Startup
5.13396091666073,0.0290396118164063,Startup
5.14398491667816,0.0438587951660156,Startup
5.1540089166374,0.0594264221191406,Startup
5.16403291665483,0.0679586791992188,Startup
5.17405691667227,0.0481997680664063,Startup
5.18408091668971,0.0493972778320313,Startup
5.19410491664894,0.0655636596679688,Startup
5.20412791665876,0.0688568115234375,Startup
5.2141519166762,0.0420625305175781,Startup
5.22417591663543,0.0556842041015625,Startup
5.23419991665287,0.0600251770019531,Startup
5.24422391667031,0.0613723754882813,Startup
5.25424791668775,0.0540376281738281,Startup
5.26427191664698,0.061072998046875,Startup
5.27429591666441,0.0434097290039063,Startup
5.28431991668185,0.0543370056152344,Startup
5.29434391664108,0.0561332702636719,Startup
5.30436691665091,0.0573307800292969,Startup
5.31439091666834,0.0508941650390625,Startup
5.32441491668578,0.0489482116699219,Startup
5.33443891664501,0.0534388732910156,Startup
5.34446291666245,0.05508544921875,Startup
5.35448691667989,0.0547860717773438,Startup
5.36451091663912,0.0416134643554688,Startup
5.37453491665656,0.0510438537597656,Startup
5.384558916674,0.0579295349121094,Startup
5.39458191668382,0.03592529296875,Startup
5.40460591664305,0.0758921813964844,Startup
5.41462991666049,0.05029541015625,Startup
5.42465391667793,0.0392184448242188,Startup
5.43467791663716,0.0660127258300781,Startup
5.44470191665459,0.0483494567871094,Startup
5.45472591667203,0.0705033874511719,Startup
5.46474991668947,0.0523910522460938,Startup
5.4747739166487,0.046702880859375,Startup
5.48479791666614,0.0592767333984375,Startup
5.49482091667596,0.0384700012207031,Startup
5.50484491663519,0.0672102355957031,Startup
5.51486891665263,0.0544866943359375,Startup
5.52489291667007,0.0504450988769531,Startup
5.53491691668751,0.0449066162109375,Startup
5.54494091664674,0.0414637756347656,Startup
5.55496491666418,0.0529898071289063,Startup
5.56498891668161,0.0654139709472656,Startup
5.57501291664084,0.0404159545898438,Startup
5.58503591665067,0.0474513244628906,Startup
5.59505991666811,0.0555345153808594,Startup
5.60508391668554,0.0434097290039063,Startup
5.61510791664477,0.0423619079589844,Startup
5.62513191666221,0.0718505859375,Startup
5.63515591667965,0.0354762268066406,Startup
5.64517991663888,0.0449066162109375,Startup
5.65520391665632,0.0553848266601563,Startup
5.66522791667376,0.0675096130371094,Startup
5.67525091668358,0.0375718688964844,Startup
5.68527491664281,0.0690065002441406,Startup
5.69529891666025,0.0711021423339844,Startup
5.70532291667769,0.0520916748046875,Startup
5.71534691663692,0.0675096130371094,Startup
5.72537091665436,0.0607736206054688,Startup
5.73539491667179,0.0459544372558594,Startup
5.74541891668923,0.0616717529296875,Startup
5.75544291664846,0.0440084838867188,Startup
5.76546591665829,0.0595761108398438,Startup
5.77548991667572,0.0553848266601563,Startup
5.78551391663495,0.05029541015625,Startup
5.79553791665239,0.061072998046875,Startup
5.80556191666983,0.06945556640625,Startup
5.81558591668727,0.0366737365722656,Startup
5.8256099166465,0.0546363830566406,Startup
5.83563391666394,0.0507444763183594,Startup
5.84565791668138,0.0580792236328125,Startup
5.85568091663299,0.0389190673828125,Startup
5.86570491665043,0.0630189514160156,Startup
5.87572891666787,0.0594264221191406,Startup
5.88575291668531,0.0341290283203125,Startup
5.89577691664454,0.0546363830566406,Startup
5.90580091666197,0.0648152160644531,Startup
5.91582491667941,0.0375718688964844,Startup
5.92584891663864,0.0579295349121094,Startup
5.93587291665608,0.0525407409667969,Startup
5.9458959166659,0.0531394958496094,Startup
5.95591991668334,0.041912841796875,Startup
5.96594391664257,0.0492475891113281,Startup
5.97596791666001,0.0648152160644531,Startup
5.98599191667745,0.0576301574707031,Startup
5.99601591663668,0.0493972778320313,Startup
6.00603991665412,0.0499960327148438,Startup
6.01606391667156,0.0453556823730469,Startup
6.02608791668899,0.058677978515625,Startup
6.03611091664061,0.0534388732910156,Startup
6.04613491665805,0.0405656433105469,Startup
6.05615891667549,0.0564326477050781,Startup
6.06618291663472,0.0499960327148438,Startup
6.07620691665215,0.0366737365722656,Startup
6.08623091666959,0.0649649047851563,Startup
6.09625491668703,0.0437091064453125,Startup
6.10627891664626,0.0492475891113281,Startup
6.1163029166637,0.0601748657226563,Startup
6.12632591667352,0.0495469665527344,Startup
6.13634979166091,0.0387693786621094,Startup
6.14637379167834,0.0627195739746094,Startup
6.15639779163757,0.0722996520996094,Startup
6.16642179165501,0.0546363830566406,Startup
